Plot Title: 20449374_Conductivity,,,,,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)",Coupler Detached (LGR S/N: 20449374),Coupler Attached (LGR S/N: 20449374),Stopped (LGR S/N: 20449374),End Of File (LGR S/N: 20449374),End Of File (LGR S/N: 20449374)
2586,12/21/18 11:51,33041.7,29596.4,10.18,42071.2,,,,,
2587,12/21/18 12:01,33041.7,29596.4,10.19,42060,,,,,
2588,12/21/18 12:11,33041.7,29620.6,10.18,42105.6,,,,,
2589,12/21/18 12:21,33041.7,29620.6,10.16,42128.2,,,,,
2590,12/21/18 12:31,33041.7,29614.5,10.18,42097,,,,,
2591,12/21/18 12:41,33041.7,29638.7,10.18,42131.4,,,,,
2592,12/21/18 12:51,33041.7,29623.6,10.18,42109.9,,,,,
2593,12/21/18 13:01,33041.7,29666,10.19,42158.9,,,,,
2594,12/21/18 13:11,33041.7,29632.7,10.19,42111.6,,,,,
2595,12/21/18 13:21,33041.7,29644.8,10.2,42117.5,,,,,
2596,12/21/18 13:31,33041.7,29638.7,10.2,42108.8,,,,,
2597,12/21/18 13:41,33041.7,29635.7,10.2,42104.6,,,,,
2598,12/21/18 13:51,33041.7,29675.1,10.2,42160.6,,,,,
2599,12/21/18 14:01,33041.7,29653.9,10.21,42119.2,,,,,
2600,12/21/18 14:11,33041.7,29644.8,10.21,42106.2,,,,,
2601,12/21/18 14:21,33041.7,29578.3,10.22,42000.6,,,,,
2602,12/21/18 14:31,33041.7,29596.4,10.22,42026.3,,,,,
2603,12/21/18 14:41,33041.7,29554.2,10.23,41955.1,,,,,
2604,12/21/18 14:51,33041.7,29578.3,10.23,41989.3,,,,,
2605,12/21/18 15:01,33041.7,29578.3,10.25,41966.9,,,,,
2606,12/21/18 15:11,33041.7,29605.5,10.25,42005.5,,,,,
2607,12/21/18 15:21,33041.7,29596.4,10.26,41981.4,,,,,
2608,12/21/18 15:31,33041.7,29578.3,10.26,41955.7,,,,,
2609,12/21/18 15:41,33041.7,29587.3,10.26,41968.5,,,,,
2610,12/21/18 15:51,33041.7,29587.3,10.26,41968.5,,,,,
2611,12/21/18 16:01,33041.7,29620.6,10.26,42015.7,,,,,
2612,12/21/18 16:11,33041.7,29587.3,10.26,41968.5,,,,,
2613,12/21/18 16:21,33041.7,29629.6,10.26,42028.5,,,,,
2614,12/21/18 16:31,33041.7,29488,10.26,41827.6,,,,,
2615,12/21/18 16:41,33041.7,29470,10.26,41802.1,,,,,
2616,12/21/18 16:51,33041.7,29482,10.26,41819.1,,,,,
2617,12/21/18 17:01,33041.7,29635.7,10.26,42037.1,,,,,
2618,12/21/18 17:11,33041.7,29663,10.26,42075.8,,,,,
2619,12/21/18 17:21,33041.7,29663,10.26,42075.8,,,,,
2620,12/21/18 17:31,33041.7,29681.1,10.27,42090.3,,,,,
2621,12/21/18 17:41,33041.7,29705.4,10.27,42124.7,,,,,
2622,12/21/18 17:51,33041.7,29693.3,10.27,42107.6,,,,,
2623,12/21/18 18:01,33041.7,29720.6,10.27,42146.3,,,,,
2624,12/21/18 18:11,33041.7,29702.4,10.27,42120.5,,,,,
2625,12/21/18 18:21,33041.7,29693.3,10.26,42118.8,,,,,
2626,12/21/18 18:31,33041.7,29693.3,10.25,42130.1,,,,,
2627,12/21/18 18:41,33041.7,29705.4,10.23,42169.8,,,,,
2628,12/21/18 18:51,33041.7,29672,10.22,42133.6,,,,,
2629,12/21/18 19:01,33041.7,29687.2,10.22,42155.2,,,,,
2630,12/21/18 19:11,33041.7,29663,10.21,42132.1,,,,,
2631,12/21/18 19:21,33041.7,29635.7,10.19,42115.8,,,,,
2632,12/21/18 19:31,33041.7,29647.8,10.18,42144.3,,,,,
2633,12/21/18 19:41,33041.7,29626.6,10.16,42136.7,,,,,
2634,12/21/18 19:51,33041.7,29629.6,10.15,42152.3,,,,,
2635,12/21/18 20:01,33041.7,29638.7,10.14,42176.5,,,,,
2636,12/21/18 20:11,33041.7,29596.4,10.13,42127.6,,,,,
2637,12/21/18 20:21,33041.7,29596.4,10.13,42127.6,,,,,
2638,12/21/18 20:31,33041.7,29599.4,10.12,42143.1,,,,,
2639,12/21/18 20:41,33041.7,29575.3,10.11,42120.1,,,,,
2640,12/21/18 20:51,33041.7,29548.1,10.1,42092.6,,,,,
2641,12/21/18 21:01,33041.7,29473,10.07,42019.4,,,,,
2642,12/21/18 21:11,33041.7,29311.8,10.05,41812,,,,,
2643,12/21/18 21:21,33041.7,29131.5,10.02,41588.3,,,,,
2644,12/21/18 21:31,33041.7,29014.2,9.99,41454.2,,,,,
2645,12/21/18 21:41,33041.7,28912.3,9.96,41341.9,,,,,
2646,12/21/18 21:51,33041.7,28787.8,9.95,41174.9,,,,,
2647,12/21/18 22:01,33041.7,28715.9,9.94,41083.1,,,,,
2648,12/21/18 22:11,33041.7,28687.2,9.92,41064.1,,,,,
2649,12/21/18 22:21,33041.7,28647.1,9.92,41006.7,,,,,
2650,12/21/18 22:31,33041.7,28701.5,9.94,41062.5,,,,,
2651,12/21/18 22:41,33041.7,28701.5,9.95,41051.5,,,,,
2652,12/21/18 22:51,33041.7,28738.9,9.95,41105,,,,,
2653,12/21/18 23:01,33041.7,28810.9,9.96,41196.9,,,,,
2654,12/21/18 23:11,33041.7,28848.5,9.97,41239.6,,,,,
2655,12/21/18 23:21,33041.7,28935.5,9.98,41352.8,,,,,
2656,12/21/18 23:31,33041.7,28967.5,9.98,41398.6,,,,,
2657,12/21/18 23:41,33041.7,28990.9,9.98,41432,,,,,
2658,12/21/18 23:51,33041.7,28996.7,9.99,41429.2,,,,,
2659,12/22/18 0:01,33041.7,29052.2,10,41497.3,,,,,
2660,12/22/18 0:11,33041.7,29125.6,10.02,41579.9,,,,,
2661,12/22/18 0:21,33041.7,29172.7,10.03,41635.9,,,,,
2662,12/22/18 0:31,33041.7,29237.7,10.04,41717.5,,,,,
2663,12/22/18 0:41,33041.7,29255.5,10.05,41731.7,,,,,
2664,12/22/18 0:51,33041.7,29317.8,10.05,41820.6,,,,,
2665,12/22/18 1:01,33041.7,29335.6,10.06,41834.8,,,,,
2666,12/22/18 1:11,33041.7,29359.4,10.07,41857.5,,,,,
2667,12/22/18 1:21,33041.7,29383.3,10.07,41891.5,,,,,
2668,12/22/18 1:31,33041.7,29401.2,10.07,41917.1,,,,,
2669,12/22/18 1:41,33041.7,29416.1,10.08,41927.1,,,,,
2670,12/22/18 1:51,33041.7,29449,10.1,41951.5,,,,,
2671,12/22/18 2:01,33041.7,29431.1,10.08,41948.4,,,,,
2672,12/22/18 2:11,33041.7,29473,10.1,41985.7,,,,,
2673,12/22/18 2:21,33041.7,29509,10.1,42036.9,,,,,
2674,12/22/18 2:31,33041.7,29512,10.11,42030,,,,,
2675,12/22/18 2:41,33041.7,29524.1,10.11,42047.2,,,,,
2676,12/22/18 2:51,33041.7,29548.1,10.12,42070.1,,,,,
2677,12/22/18 3:01,33041.7,29539.1,10.12,42057.3,,,,,
2678,12/22/18 3:11,33041.7,29572.3,10.12,42104.6,,,,,
2679,12/22/18 3:21,33041.7,29578.3,10.12,42113.1,,,,,
2680,12/22/18 3:31,33041.7,29590.4,10.13,42119,,,,,
2681,12/22/18 3:41,33041.7,29599.4,10.14,42120.6,,,,,
2682,12/22/18 3:51,33041.7,29614.5,10.14,42142.1,,,,,
2683,12/22/18 4:01,33041.7,29587.3,10.14,42103.4,,,,,
2684,12/22/18 4:11,33041.7,29605.5,10.14,42129.3,,,,,
2685,12/22/18 4:21,33041.7,29587.3,10.13,42114.6,,,,,
2686,12/22/18 4:31,33041.7,29560.2,10.14,42064.8,,,,,
2687,12/22/18 4:41,33041.7,29587.3,10.13,42114.6,,,,,
2688,12/22/18 4:51,33041.7,29596.4,10.13,42127.6,,,,,
2689,12/22/18 5:01,33041.7,29596.4,10.13,42127.6,,,,,
2690,12/22/18 5:11,33041.7,29599.4,10.13,42131.9,,,,,
2691,12/22/18 5:21,33041.7,29569.2,10.13,42088.9,,,,,
2692,12/22/18 5:31,33041.7,29596.4,10.13,42127.6,,,,,
2693,12/22/18 5:41,33041.7,29605.5,10.13,42140.5,,,,,
2694,12/22/18 5:51,33041.7,29614.5,10.13,42153.4,,,,,
2695,12/22/18 6:01,33041.7,29656.9,10.14,42202.4,,,,,
2696,12/22/18 6:11,33041.7,29638.7,10.14,42176.5,,,,,
2697,12/22/18 6:21,33041.7,29620.6,10.14,42150.7,,,,,
2698,12/22/18 6:31,33041.7,29663,10.15,42199.8,,,,,
2699,12/22/18 6:41,33041.7,29666,10.16,42192.8,,,,,
2700,12/22/18 6:51,33041.7,29653.9,10.18,42153,,,,,
2701,12/22/18 7:01,33041.7,29644.8,10.18,42140,,,,,
2702,12/22/18 7:11,33041.7,29653.9,10.19,42141.7,,,,,
2703,12/22/18 7:21,33041.7,29663,10.2,42143.4,,,,,
2704,12/22/18 7:31,33041.7,29669,10.2,42151.9,,,,,
2705,12/22/18 7:41,33041.7,29669,10.21,42140.6,,,,,
2706,12/22/18 7:51,33041.7,29681.1,10.21,42157.8,,,,,
2707,12/22/18 8:01,33041.7,29681.1,10.22,42146.5,,,,,
2708,12/22/18 8:11,33041.7,29696.3,10.23,42156.9,,,,,
2709,12/22/18 8:21,33041.7,29693.3,10.25,42130.1,,,,,
2710,12/22/18 8:31,33041.7,29693.3,10.26,42118.8,,,,,
2711,12/22/18 8:41,33041.7,29702.4,10.26,42131.7,,,,,
2712,12/22/18 8:51,33041.7,29729.8,10.27,42159.3,,,,,
2713,12/22/18 9:01,33041.7,29723.7,10.28,42139.4,,,,,
2714,12/22/18 9:11,33041.7,29745,10.29,42158.4,,,,,
2715,12/22/18 9:21,33041.7,29745,10.3,42147.1,,,,,
2716,12/22/18 9:31,33041.7,29787.6,10.3,42207.5,,,,,
2717,12/22/18 9:41,33041.7,29775.4,10.31,42178.9,,,,,
2718,12/22/18 9:51,33041.7,29775.4,10.31,42178.9,,,,,
2719,12/22/18 10:01,33041.7,29812.1,10.33,42208.4,,,,,
2720,12/22/18 10:11,33041.7,29802.9,10.33,42195.3,,,,,
2721,12/22/18 10:21,33041.7,29751.1,10.33,42122,,,,,
2722,12/22/18 10:31,33041.7,29799.9,10.34,42179.8,,,,,
2723,12/22/18 10:41,33041.7,29790.7,10.35,42155.6,,,,,
2724,12/22/18 10:51,33041.7,29784.6,10.35,42146.9,,,,,
2725,12/22/18 11:01,33041.7,29793.7,10.35,42159.8,,,,,
2726,12/22/18 11:11,33041.7,29809,10.36,42170.2,,,,,
2727,12/22/18 11:21,33041.7,29802.9,10.37,42150.4,,,,,
2728,12/22/18 11:31,33041.7,29851.8,10.38,42208.3,,,,,
2729,12/22/18 11:41,33041.7,29824.3,10.38,42169.4,,,,,
2730,12/22/18 11:51,33041.7,29842.7,10.38,42195.4,,,,,
2731,12/22/18 12:01,33041.7,29845.7,10.39,42188.4,,,,,
2732,12/22/18 12:11,33041.7,29833.5,10.39,42171.1,,,,,
2733,12/22/18 12:21,33041.7,29876.4,10.41,42209.3,,,,,
2734,12/22/18 12:31,33041.7,29867.2,10.41,42196.3,,,,,
2735,12/22/18 12:41,33041.7,29809,10.43,42091.6,,,,,
2736,12/22/18 12:51,33041.7,29845.7,10.44,42132.2,,,,,
2737,12/22/18 13:01,33041.7,29876.4,10.44,42175.6,,,,,
2738,12/22/18 13:11,33041.7,29861,10.45,42142.6,,,,,
2739,12/22/18 13:21,33041.7,29858,10.46,42127.2,,,,,
2740,12/22/18 13:31,33041.7,29910.1,10.46,42200.7,,,,,
2741,12/22/18 13:41,33041.7,29916.3,10.49,42175.7,,,,,
2742,12/22/18 13:51,33041.7,29928.6,10.49,42193.1,,,,,
2743,12/22/18 14:01,33041.7,29919.4,10.5,42168.9,,,,,
2744,12/22/18 14:11,33041.7,29867.2,10.5,42095.3,,,,,
2745,12/22/18 14:21,33041.7,29916.3,10.49,42175.7,,,,,
2746,12/22/18 14:31,33041.7,29934.7,10.5,42190.4,,,,,
2747,12/22/18 14:41,33041.7,29867.2,10.49,42106.5,,,,,
2748,12/22/18 14:51,33041.7,29900.9,10.49,42154,,,,,
2749,12/22/18 15:01,33041.7,29891.7,10.49,42141,,,,,
2750,12/22/18 15:11,33041.7,29891.7,10.47,42163.5,,,,,
2751,12/22/18 15:21,33041.7,29900.9,10.47,42176.5,,,,,
2752,12/22/18 15:31,33041.7,29885.6,10.47,42154.9,,,,,
2753,12/22/18 15:41,33041.7,29867.2,10.47,42128.9,,,,,
2754,12/22/18 15:51,33041.7,29894.8,10.47,42167.9,,,,,
2755,12/22/18 16:01,33041.7,29867.2,10.47,42128.9,,,,,
2756,12/22/18 16:11,33041.7,29873.3,10.47,42137.5,,,,,
2757,12/22/18 16:21,33041.7,29858,10.47,42115.9,,,,,
2758,12/22/18 16:31,33041.7,29910.1,10.47,42189.4,,,,,
2759,12/22/18 16:41,33041.7,29891.7,10.47,42163.5,,,,,
2760,12/22/18 16:51,33041.7,29858,10.47,42115.9,,,,,
2761,12/22/18 17:01,33041.7,29882.5,10.47,42150.5,,,,,
2762,12/22/18 17:11,33041.7,29873.3,10.47,42137.5,,,,,
2763,12/22/18 17:21,33041.7,29864.1,10.46,42135.8,,,,,
2764,12/22/18 17:31,33041.7,29882.5,10.46,42161.7,,,,,
2765,12/22/18 17:41,33041.7,29891.7,10.46,42174.7,,,,,
2766,12/22/18 17:51,33041.7,29858,10.45,42138.4,,,,,
2767,12/22/18 18:01,33041.7,29867.2,10.45,42151.4,,,,,
2768,12/22/18 18:11,33041.7,29885.6,10.44,42188.6,,,,,
2769,12/22/18 18:21,33041.7,29861,10.44,42153.8,,,,,
2770,12/22/18 18:31,33041.7,29873.3,10.42,42193.7,,,,,
2771,12/22/18 18:41,33041.7,29861,10.42,42176.3,,,,,
2772,12/22/18 18:51,33041.7,29851.8,10.41,42174.5,,,,,
2773,12/22/18 19:01,33041.7,29842.7,10.41,42161.7,,,,,
2774,12/22/18 19:11,33041.7,29827.4,10.39,42162.5,,,,,
2775,12/22/18 19:21,33041.7,29833.5,10.38,42182.4,,,,,
2776,12/22/18 19:31,33041.7,29836.5,10.37,42197.9,,,,,
2777,12/22/18 19:41,33041.7,29806,10.37,42154.7,,,,,
2778,12/22/18 19:51,33041.7,29799.9,10.36,42157.4,,,,,
2779,12/22/18 20:01,33041.7,29827.4,10.35,42207.5,,,,,
2780,12/22/18 20:11,33041.7,29793.7,10.35,42159.8,,,,,
2781,12/22/18 20:21,33041.7,29809,10.34,42192.7,,,,,
2782,12/22/18 20:31,33041.7,29793.7,10.33,42182.3,,,,,
2783,12/22/18 20:41,33041.7,29784.6,10.33,42169.4,,,,,
2784,12/22/18 20:51,33041.7,29793.7,10.31,42204.8,,,,,
2785,12/22/18 21:01,33041.7,29751.1,10.31,42144.5,,,,,
2786,12/22/18 21:11,33041.7,29711.5,10.29,42110.9,,,,,
2787,12/22/18 21:21,33041.7,29641.7,10.28,42023.2,,,,,
2788,12/22/18 21:31,33041.7,29575.3,10.26,41951.4,,,,,
2789,12/22/18 21:41,33041.7,29509,10.25,41868.6,,,,,
2790,12/22/18 21:51,33041.7,29452,10.23,41810,,,,,
2791,12/22/18 22:01,33041.7,29395.2,10.23,41729.4,,,,,
2792,12/22/18 22:11,33041.7,29395.2,10.21,41751.7,,,,,
2793,12/22/18 22:21,33041.7,29386.3,10.21,41739.1,,,,,
2794,12/22/18 22:31,33041.7,29362.4,10.2,41716.3,,,,,
2795,12/22/18 22:41,33041.7,29332.6,10.19,41685.1,,,,,
2796,12/22/18 22:51,33041.7,29305.9,10.19,41647.2,,,,,
2797,12/22/18 23:01,33041.7,29273.2,10.16,41634.1,,,,,
2798,12/22/18 23:11,33041.7,29291,10.16,41659.4,,,,,
2799,12/22/18 23:21,33041.7,29264.3,10.16,41621.4,,,,,
2800,12/22/18 23:31,33041.7,29276.2,10.16,41638.4,,,,,
2801,12/22/18 23:41,33041.7,29267.3,10.15,41636.8,,,,,
2802,12/22/18 23:51,33041.7,29267.3,10.15,41636.8,,,,,
2803,12/23/18 0:01,33041.7,29249.5,10.15,41611.5,,,,,
2804,12/23/18 0:11,33041.7,29249.5,10.15,41611.5,,,,,
2805,12/23/18 0:21,33041.7,29249.5,10.15,41611.5,,,,,
2806,12/23/18 0:31,33041.7,29267.3,10.15,41636.8,,,,,
2807,12/23/18 0:41,33041.7,29282.1,10.16,41646.8,,,,,
2808,12/23/18 0:51,33041.7,29252.5,10.16,41604.7,,,,,
2809,12/23/18 1:01,33041.7,29288.1,10.16,41655.3,,,,,
2810,12/23/18 1:11,33041.7,29305.9,10.18,41658.3,,,,,
2811,12/23/18 1:21,33041.7,29332.6,10.18,41696.3,,,,,
2812,12/23/18 1:31,33041.7,29347.5,10.19,41706.3,,,,,
2813,12/23/18 1:41,33041.7,29320.7,10.19,41668.2,,,,,
2814,12/23/18 1:51,33041.7,29362.4,10.19,41727.5,,,,,
2815,12/23/18 2:01,33041.7,29404.2,10.19,41786.9,,,,,
2816,12/23/18 2:11,33041.7,29422.1,10.2,41801.1,,,,,
2817,12/23/18 2:21,33041.7,29455,10.2,41847.9,,,,,
2818,12/23/18 2:31,33041.7,29446.1,10.21,41824,,,,,
2819,12/23/18 2:41,33041.7,29479,10.22,41859.6,,,,,
2820,12/23/18 2:51,33041.7,29503,10.22,41893.6,,,,,
2821,12/23/18 3:01,33041.7,29527.1,10.23,41916.7,,,,,
2822,12/23/18 3:11,33041.7,29554.2,10.23,41955.1,,,,,
2823,12/23/18 3:21,33041.7,29536.1,10.23,41929.4,,,,,
2824,12/23/18 3:31,33041.7,29566.2,10.25,41949.7,,,,,
2825,12/23/18 3:41,33041.7,29593.4,10.23,42010.8,,,,,
2826,12/23/18 3:51,33041.7,29560.2,10.25,41941.2,,,,,
2827,12/23/18 4:01,33041.7,29602.4,10.23,42023.6,,,,,
2828,12/23/18 4:11,33041.7,29566.2,10.23,41972.2,,,,,
2829,12/23/18 4:21,33041.7,29584.3,10.23,41997.9,,,,,
2830,12/23/18 4:31,33041.7,29593.4,10.23,42010.8,,,,,
2831,12/23/18 4:41,33041.7,29584.3,10.22,42009.1,,,,,
2832,12/23/18 4:51,33041.7,29620.6,10.23,42049.4,,,,,
2833,12/23/18 5:01,33041.7,29608.5,10.23,42032.2,,,,,
2834,12/23/18 5:11,33041.7,29620.6,10.25,42026.9,,,,,
2835,12/23/18 5:21,33041.7,29602.4,10.25,42001.1,,,,,
2836,12/23/18 5:31,33041.7,29602.4,10.23,42023.6,,,,,
2837,12/23/18 5:41,33041.7,29626.6,10.25,42035.4,,,,,
2838,12/23/18 5:51,33041.7,29644.8,10.25,42061.3,,,,,
2839,12/23/18 6:01,33041.7,29626.6,10.26,42024.2,,,,,
2840,12/23/18 6:11,33041.7,29635.7,10.26,42037.1,,,,,
2841,12/23/18 6:21,33041.7,29632.7,10.26,42032.9,,,,,
2842,12/23/18 6:31,33041.7,29617.5,10.26,42011.3,,,,,
2843,12/23/18 6:41,33041.7,29611.5,10.26,42002.8,,,,,
2844,12/23/18 6:51,33041.7,29617.5,10.26,42011.3,,,,,
2845,12/23/18 7:01,33041.7,29599.4,10.26,41985.6,,,,,
2846,12/23/18 7:11,33041.7,29650.8,10.27,42047.3,,,,,
2847,12/23/18 7:21,33041.7,29650.8,10.28,42036.1,,,,,
2848,12/23/18 7:31,33041.7,29650.8,10.29,42024.8,,,,,
2849,12/23/18 7:41,33041.7,29684.2,10.29,42072.2,,,,,
2850,12/23/18 7:51,33041.7,29699.4,10.31,42071.3,,,,,
2851,12/23/18 8:01,33041.7,29708.5,10.31,42084.2,,,,,
2852,12/23/18 8:11,33041.7,29708.5,10.33,42061.7,,,,,
2853,12/23/18 8:21,33041.7,29681.1,10.33,42022.9,,,,,
2854,12/23/18 8:31,33041.7,29690.2,10.34,42024.6,,,,,
2855,12/23/18 8:41,33041.7,29684.2,10.34,42016.1,,,,,
2856,12/23/18 8:51,33041.7,29699.4,10.35,42026.4,,,,,
2857,12/23/18 9:01,33041.7,29675.1,10.35,41992,,,,,
2858,12/23/18 9:11,33041.7,29708.5,10.36,42028,,,,,
2859,12/23/18 9:21,33041.7,29690.2,10.36,42002.2,,,,,
2860,12/23/18 9:31,33041.7,29717.6,10.37,42029.7,,,,,
2861,12/23/18 9:41,33041.7,29732.8,10.37,42051.2,,,,,
2862,12/23/18 9:51,33041.7,29705.4,10.37,42012.5,,,,,
2863,12/23/18 10:01,33041.7,29760.2,10.37,42090,,,,,
2864,12/23/18 10:11,33041.7,29723.7,10.38,42027.1,,,,,
2865,12/23/18 10:21,33041.7,29732.8,10.38,42040,,,,,
2866,12/23/18 10:31,33041.7,29748,10.39,42050.3,,,,,
2867,12/23/18 10:41,33041.7,29741.9,10.39,42041.7,,,,,
2868,12/23/18 10:51,33041.7,29723.7,10.39,42015.9,,,,,
2869,12/23/18 11:01,33041.7,29723.7,10.39,42015.9,,,,,
2870,12/23/18 11:11,33041.7,29717.6,10.39,42007.3,,,,,
2871,12/23/18 11:21,33041.7,29672,10.39,41942.9,,,,,
2872,12/23/18 11:31,33041.7,29638.7,10.39,41895.8,,,,,
2873,12/23/18 11:41,33041.7,29656.9,10.39,41921.5,,,,,
2874,12/23/18 11:51,33041.7,29629.6,10.39,41882.9,,,,,
2875,12/23/18 12:01,33041.7,29659.9,10.41,41903.4,,,,,
2876,12/23/18 12:11,33041.7,29614.5,10.41,41839.3,,,,,
2877,12/23/18 12:21,33041.7,29647.8,10.42,41875.2,,,,,
2878,12/23/18 12:31,33041.7,29663,10.43,41885.5,,,,,
2879,12/23/18 12:41,33041.7,29696.3,10.43,41932.5,,,,,
2880,12/23/18 12:51,33041.7,29714.5,10.43,41958.2,,,,,
2881,12/23/18 13:01,33041.7,29754.1,10.44,42002.9,,,,,
2882,12/23/18 13:11,33041.7,29754.1,10.44,42002.9,,,,,
2883,12/23/18 13:21,33041.7,29757.2,10.44,42007.3,,,,,
2884,12/23/18 13:31,33041.7,29787.6,10.45,42039,,,,,
2885,12/23/18 13:41,33041.7,29790.7,10.45,42043.4,,,,,
2886,12/23/18 13:51,33041.7,29815.1,10.45,42077.8,,,,,
2887,12/23/18 14:01,33041.7,29796.8,10.45,42052,,,,,
2888,12/23/18 14:11,33041.7,29790.7,10.45,42043.4,,,,,
2889,12/23/18 14:21,33041.7,29806,10.45,42065,,,,,
2890,12/23/18 14:31,33041.7,29806,10.46,42053.8,,,,,
2891,12/23/18 14:41,33041.7,29815.1,10.45,42077.8,,,,,
2892,12/23/18 14:51,33041.7,29815.1,10.46,42066.6,,,,,
2893,12/23/18 15:01,33041.7,29839.6,10.46,42101.2,,,,,
2894,12/23/18 15:11,33041.7,29833.5,10.47,42081.4,,,,,
2895,12/23/18 15:21,33041.7,29815.1,10.46,42066.6,,,,,
2896,12/23/18 15:31,33041.7,29806,10.46,42053.8,,,,,
2897,12/23/18 15:41,33041.7,29833.5,10.46,42092.6,,,,,
2898,12/23/18 15:51,33041.7,29790.7,10.46,42032.2,,,,,
2899,12/23/18 16:01,33041.7,29796.8,10.46,42040.8,,,,,
2900,12/23/18 16:11,33041.7,29772.4,10.46,42006.4,,,,,
2901,12/23/18 16:21,33041.7,29781.5,10.45,42030.4,,,,,
2902,12/23/18 16:31,33041.7,29738.9,10.46,41959.1,,,,,
2903,12/23/18 16:41,33041.7,29729.8,10.45,41957.4,,,,,
2904,12/23/18 16:51,33041.7,29729.8,10.44,41968.6,,,,,
2905,12/23/18 17:01,33041.7,29757.2,10.44,42007.3,,,,,
2906,12/23/18 17:11,33041.7,29729.8,10.44,41968.6,,,,,
2907,12/23/18 17:21,33041.7,29720.6,10.44,41955.6,,,,,
2908,12/23/18 17:31,33041.7,29738.9,10.43,41992.6,,,,,
2909,12/23/18 17:41,33041.7,29738.9,10.43,41992.6,,,,,
2910,12/23/18 17:51,33041.7,29714.5,10.43,41958.2,,,,,
2911,12/23/18 18:01,33041.7,29763.2,10.42,42038.2,,,,,
2912,12/23/18 18:11,33041.7,29741.9,10.41,42019.3,,,,,
2913,12/23/18 18:21,33041.7,29741.9,10.41,42019.3,,,,,
2914,12/23/18 18:31,33041.7,29732.8,10.41,42006.4,,,,,
2915,12/23/18 18:41,33041.7,29714.5,10.39,42002.9,,,,,
2916,12/23/18 18:51,33041.7,29732.8,10.39,42028.8,,,,,
2917,12/23/18 19:01,33041.7,29723.7,10.38,42027.1,,,,,
2918,12/23/18 19:11,33041.7,29748,10.37,42072.7,,,,,
2919,12/23/18 19:21,33041.7,29714.5,10.36,42036.5,,,,,
2920,12/23/18 19:31,33041.7,29723.7,10.36,42049.6,,,,,
2921,12/23/18 19:41,33041.7,29708.5,10.36,42028,,,,,
2922,12/23/18 19:51,33041.7,29748,10.35,42095.2,,,,,
2923,12/23/18 20:01,33041.7,29720.6,10.35,42056.4,,,,,
2924,12/23/18 20:11,33041.7,29690.2,10.34,42024.6,,,,,
2925,12/23/18 20:21,33041.7,29708.5,10.33,42061.7,,,,,
2926,12/23/18 20:31,33041.7,29699.4,10.33,42048.8,,,,,
2927,12/23/18 20:41,33041.7,29693.3,10.33,42040.2,,,,,
2928,12/23/18 20:51,33041.7,29666,10.31,42023.9,,,,,
2929,12/23/18 21:01,33041.7,29659.9,10.3,42026.5,,,,,
2930,12/23/18 21:11,33041.7,29575.3,10.29,41917.8,,,,,
2931,12/23/18 21:21,33041.7,29533.1,10.27,41880.4,,,,,
2932,12/23/18 21:31,33041.7,29515.1,10.26,41866,,,,,
2933,12/23/18 21:41,33041.7,29443.1,10.26,41763.9,,,,,
2934,12/23/18 21:51,33041.7,29410.2,10.25,41728.4,,,,,
2935,12/23/18 22:01,33041.7,29380.3,10.23,41708.3,,,,,
2936,12/23/18 22:11,33041.7,29302.9,10.21,41620.6,,,,,
2937,12/23/18 22:21,33041.7,29208.1,10.21,41486,,,,,
2938,12/23/18 22:31,33041.7,29078.6,10.19,41324.1,,,,,
2939,12/23/18 22:41,33041.7,29049.3,10.16,41315.6,,,,,
2940,12/23/18 22:51,33041.7,29011.3,10.15,41272.6,,,,,
2941,12/23/18 23:01,33041.7,28897.8,10.13,41133.2,,,,,
2942,12/23/18 23:11,33041.7,28868.8,10.14,41080.9,,,,,
2943,12/23/18 23:21,33041.7,28836.9,10.13,41046.5,,,,,
2944,12/23/18 23:31,33041.7,28836.9,10.13,41046.5,,,,,
2945,12/23/18 23:41,33041.7,28808,10.13,41005.4,,,,,
2946,12/23/18 23:51,33041.7,28805.1,10.13,41001.2,,,,,
2947,12/24/18 0:01,33041.7,28805.1,10.14,40990.3,,,,,
2948,12/24/18 0:11,33041.7,28854.3,10.14,41060.3,,,,,
2949,12/24/18 0:21,33041.7,28868.8,10.15,41069.9,,,,,
2950,12/24/18 0:31,33041.7,28892,10.16,41091.9,,,,,
2951,12/24/18 0:41,33041.7,28929.7,10.18,41123.5,,,,,
2952,12/24/18 0:51,33041.7,28953,10.19,41145.6,,,,,
2953,12/24/18 1:01,33041.7,28967.5,10.2,41155.2,,,,,
2954,12/24/18 1:11,33041.7,29049.3,10.2,41271.5,,,,,
2955,12/24/18 1:21,33041.7,29064,10.21,41281.3,,,,,
2956,12/24/18 1:31,33041.7,29087.4,10.21,41314.5,,,,,
2957,12/24/18 1:41,33041.7,29116.8,10.22,41345.2,,,,,
2958,12/24/18 1:51,33041.7,29178.6,10.22,41433,,,,,
2959,12/24/18 2:01,33041.7,29172.7,10.23,41413.5,,,,,
2960,12/24/18 2:11,33041.7,29249.5,10.23,41522.6,,,,,
