Plot Title: 20449374_Conductivity,,,,,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)",Coupler Detached (LGR S/N: 20449374),Coupler Attached (LGR S/N: 20449374),Stopped (LGR S/N: 20449374),End Of File (LGR S/N: 20449374),End Of File (LGR S/N: 20449374),End Of File (LGR S/N: 20449374)
1,3/11/19 7:21,33041.7,28087.4,8.37,Logged,,,,,
2,3/11/19 7:31,33041.7,28068.1,8.36,,,,,,
3,3/11/19 7:41,33041.7,28073.6,8.37,,,,,,
4,3/11/19 7:51,33041.7,28090.2,8.37,,,,,,
5,3/11/19 8:01,33041.7,28087.4,8.37,,,,,,
6,3/11/19 8:11,33041.7,28087.4,8.37,,,,,,
7,3/11/19 8:21,33041.7,28073.6,8.37,,,,,,
8,3/11/19 8:31,33041.7,28070.8,8.37,,,,,,
9,3/11/19 8:41,33041.7,28070.8,8.39,,,,,,
10,3/11/19 8:51,33041.7,28087.4,8.39,,,,,,
11,3/11/19 9:01,33041.7,28065.3,8.4,,,,,,
12,3/11/19 9:11,33041.7,28117.9,8.41,,,,,,
13,3/11/19 9:21,33041.7,28092.9,8.41,,,,,,
14,3/11/19 9:31,33041.7,28115.1,8.43,,,,,,
15,3/11/19 9:41,33041.7,28098.5,8.43,,,,,,
16,3/11/19 9:51,33041.7,28109.6,8.44,,,,,,
17,3/11/19 10:01,33041.7,28120.6,8.45,,,,,,
18,3/11/19 10:11,33041.7,28115.1,8.45,,,,,,
19,3/11/19 10:21,33041.7,28137.3,8.47,,,,,,
20,3/11/19 10:31,33041.7,28151.2,8.47,,,,,,
21,3/11/19 10:41,33041.7,28173.4,8.49,,,,,,
22,3/11/19 10:51,33041.7,28181.7,8.49,,,,,,
23,3/11/19 11:01,33041.7,28173.4,8.49,,,,,,
24,3/11/19 11:11,33041.7,28159.5,8.51,,,,,,
25,3/11/19 11:21,33041.7,28148.4,8.5,,,,,,
26,3/11/19 11:31,33041.7,28142.8,8.5,,,,,,
27,3/11/19 11:41,33041.7,28167.8,8.5,,,,,,
28,3/11/19 11:51,33041.7,28159.5,8.5,,,,,,
29,3/11/19 12:01,33041.7,28156.7,8.5,,,,,,
30,3/11/19 12:11,33041.7,28167.8,8.51,,,,,,
31,3/11/19 12:21,33041.7,28156.7,8.51,,,,,,
32,3/11/19 12:31,33041.7,28165,8.51,,,,,,
33,3/11/19 12:41,33041.7,28165,8.52,,,,,,
34,3/11/19 12:51,33041.7,28187.3,8.52,,,,,,
35,3/11/19 13:01,33041.7,28187.3,8.53,,,,,,
36,3/11/19 13:11,33041.7,28173.4,8.53,,,,,,
37,3/11/19 13:21,33041.7,28151.2,8.55,,,,,,
38,3/11/19 13:31,33041.7,28173.4,8.56,,,,,,
39,3/11/19 13:41,33041.7,28156.7,8.56,,,,,,
40,3/11/19 13:51,33041.7,28134.5,8.56,,,,,,
41,3/11/19 14:01,33041.7,28151.2,8.56,,,,,,
42,3/11/19 14:11,33041.7,28129,8.56,,,,,,
43,3/11/19 14:21,33041.7,28129,8.57,,,,,,
44,3/11/19 14:31,33041.7,28090.2,8.58,,,,,,
45,3/11/19 14:41,33041.7,28092.9,8.59,,,,,,
46,3/11/19 14:51,33041.7,28059.8,8.59,,,,,,
47,3/11/19 15:01,33041.7,28073.6,8.6,,,,,,
48,3/11/19 15:11,33041.7,28076.4,8.62,,,,,,
49,3/11/19 15:21,33041.7,28059.8,8.63,,,,,,
50,3/11/19 15:31,33041.7,28076.4,8.64,,,,,,
51,3/11/19 15:41,33041.7,28084.6,8.63,,,,,,
52,3/11/19 15:51,33041.7,28076.4,8.64,,,,,,
53,3/11/19 16:01,33041.7,28092.9,8.64,,,,,,
54,3/11/19 16:11,33041.7,28076.4,8.64,,,,,,
55,3/11/19 16:21,33041.7,28081.9,8.63,,,,,,
56,3/11/19 16:31,33041.7,28076.4,8.63,,,,,,
57,3/11/19 16:41,33041.7,28098.5,8.62,,,,,,
58,3/11/19 16:51,33041.7,28084.6,8.62,,,,,,
59,3/11/19 17:01,33041.7,28076.4,8.6,,,,,,
60,3/11/19 17:11,33041.7,28106.8,8.6,,,,,,
61,3/11/19 17:21,33041.7,28090.2,8.59,,,,,,
62,3/11/19 17:31,33041.7,28098.5,8.58,,,,,,
63,3/11/19 17:41,33041.7,28106.8,8.57,,,,,,
64,3/11/19 17:51,33041.7,28106.8,8.57,,,,,,
65,3/11/19 18:01,33041.7,28084.6,8.56,,,,,,
66,3/11/19 18:11,33041.7,28098.5,8.56,,,,,,
67,3/11/19 18:21,33041.7,28142.8,8.56,,,,,,
68,3/11/19 18:31,33041.7,28134.5,8.55,,,,,,
69,3/11/19 18:41,33041.7,28117.9,8.56,,,,,,
70,3/11/19 18:51,33041.7,28148.4,8.56,,,,,,
71,3/11/19 19:01,33041.7,28120.6,8.56,,,,,,
72,3/11/19 19:11,33041.7,28165,8.55,,,,,,
73,3/11/19 19:21,33041.7,28156.7,8.56,,,,,,
74,3/11/19 19:31,33041.7,28148.4,8.56,,,,,,
75,3/11/19 19:41,33041.7,28165,8.55,,,,,,
76,3/11/19 19:51,33041.7,28167.8,8.56,,,,,,
77,3/11/19 20:01,33041.7,28178.9,8.56,,,,,,
78,3/11/19 20:11,33041.7,28165,8.56,,,,,,
79,3/11/19 20:21,33041.7,28156.7,8.55,,,,,,
80,3/11/19 20:31,33041.7,28156.7,8.56,,,,,,
81,3/11/19 20:41,33041.7,28170.6,8.57,,,,,,
82,3/11/19 20:51,33041.7,28165,8.56,,,,,,
83,3/11/19 21:01,33041.7,28165,8.56,,,,,,
84,3/11/19 21:11,33041.7,28201.2,8.55,,,,,,
85,3/11/19 21:21,33041.7,28195.6,8.55,,,,,,
86,3/11/19 21:31,33041.7,28165,8.53,,,,,,
87,3/11/19 21:41,33041.7,28140.1,8.53,,,,,,
88,3/11/19 21:51,33041.7,28156.7,8.52,,,,,,
89,3/11/19 22:01,33041.7,28140.1,8.52,,,,,,
90,3/11/19 22:11,33041.7,28151.2,8.51,,,,,,
91,3/11/19 22:21,33041.7,28120.6,8.5,,,,,,
92,3/11/19 22:31,33041.7,28156.7,8.49,,,,,,
93,3/11/19 22:41,33041.7,28140.1,8.49,,,,,,
94,3/11/19 22:51,33041.7,28134.5,8.49,,,,,,
95,3/11/19 23:01,33041.7,28142.8,8.49,,,,,,
96,3/11/19 23:11,33041.7,28134.5,8.48,,,,,,
97,3/11/19 23:21,33041.7,28156.7,8.48,,,,,,
98,3/11/19 23:31,33041.7,28134.5,8.48,,,,,,
99,3/11/19 23:41,33041.7,28134.5,8.48,,,,,,
100,3/11/19 23:51,33041.7,28134.5,8.47,,,,,,
101,3/12/19 0:01,33041.7,28120.6,8.45,,,,,,
102,3/12/19 0:11,33041.7,28120.6,8.44,,,,,,
103,3/12/19 0:21,33041.7,28115.1,8.45,,,,,,
104,3/12/19 0:31,33041.7,28106.8,8.44,,,,,,
105,3/12/19 0:41,33041.7,28076.4,8.44,,,,,,
106,3/12/19 0:51,33041.7,28098.5,8.44,,,,,,
107,3/12/19 1:01,33041.7,28054.3,8.43,,,,,,
108,3/12/19 1:11,33041.7,27996.4,8.42,,,,,,
109,3/12/19 1:21,33041.7,27930.5,8.41,,,,,,
110,3/12/19 1:31,33041.7,27873.1,8.39,,,,,,
111,3/12/19 1:41,33041.7,27824,8.36,,,,,,
112,3/12/19 1:51,33041.7,27802.2,8.36,,,,,,
113,3/12/19 2:01,33041.7,27750.7,8.36,,,,,,
114,3/12/19 2:11,33041.7,27745.3,8.36,,,,,,
115,3/12/19 2:21,33041.7,27737.1,8.36,,,,,,
116,3/12/19 2:31,33041.7,27753.4,8.36,,,,,,
117,3/12/19 2:41,33021.9,27753.4,8.36,,,,,,
118,3/12/19 2:51,33021.9,27723.6,8.35,,,,,,
119,3/12/19 3:01,33041.7,27715.5,8.36,,,,,,
120,3/12/19 3:11,33021.9,27745.3,8.36,,,,,,
121,3/12/19 3:21,33041.7,27753.4,8.37,,,,,,
122,3/12/19 3:31,33041.7,27731.7,8.39,,,,,,
123,3/12/19 3:41,33041.7,27745.3,8.39,,,,,,
124,3/12/19 3:51,33041.7,27758.8,8.39,,,,,,
125,3/12/19 4:01,33041.7,27758.8,8.39,,,,,,
126,3/12/19 4:11,33041.7,27758.8,8.39,,,,,,
127,3/12/19 4:21,33041.7,27775.1,8.39,,,,,,
128,3/12/19 4:31,33041.7,27766.9,8.39,,,,,,
129,3/12/19 4:41,33041.7,27766.9,8.39,,,,,,
130,3/12/19 4:51,33041.7,27772.4,8.37,,,,,,
131,3/12/19 5:01,33041.7,27766.9,8.37,,,,,,
132,3/12/19 5:11,33041.7,27785.9,8.37,,,,,,
133,3/12/19 5:21,33041.7,27794.1,8.36,,,,,,
134,3/12/19 5:31,33041.7,27824,8.36,,,,,,
135,3/12/19 5:41,33041.7,27824,8.37,,,,,,
136,3/12/19 5:51,33041.7,27832.2,8.36,,,,,,
137,3/12/19 6:01,33041.7,27824,8.37,,,,,,
138,3/12/19 6:11,33041.7,27845.8,8.37,,,,,,
139,3/12/19 6:21,33041.7,27859.4,8.37,,,,,,
140,3/12/19 6:31,33041.7,27873.1,8.39,,,,,,
141,3/12/19 6:41,33041.7,27903.1,8.39,,,,,,
142,3/12/19 6:51,33041.7,27930.5,8.37,,,,,,
143,3/12/19 7:01,33041.7,27936,8.39,,,,,,
144,3/12/19 7:11,33041.7,27944.2,8.39,,,,,,
145,3/12/19 7:21,33041.7,27960.7,8.39,,,,,,
146,3/12/19 7:31,33041.7,27974.4,8.39,,,,,,
147,3/12/19 7:41,33041.7,27982.6,8.4,,,,,,
148,3/12/19 7:51,33041.7,28004.6,8.4,,,,,,
149,3/12/19 8:01,33041.7,27988.1,8.41,,,,,,
150,3/12/19 8:11,33041.7,27996.4,8.4,,,,,,
151,3/12/19 8:21,33041.7,28023.9,8.41,,,,,,
152,3/12/19 8:31,33041.7,28032.2,8.42,,,,,,
153,3/12/19 8:41,33041.7,28032.2,8.41,,,,,,
154,3/12/19 8:51,33041.7,28040.5,8.41,,,,,,
155,3/12/19 9:01,33041.7,28062.5,8.42,,,,,,
156,3/12/19 9:11,33041.7,28046,8.43,,,,,,
157,3/12/19 9:21,33041.7,28090.2,8.44,,,,,,
158,3/12/19 9:31,33041.7,28084.6,8.44,,,,,,
159,3/12/19 9:41,33041.7,28112.3,8.45,,,,,,
160,3/12/19 9:51,33041.7,28151.2,8.47,,,,,,
161,3/12/19 10:01,33041.7,28126.2,8.47,,,,,,
162,3/12/19 10:11,33041.7,28134.5,8.47,,,,,,
163,3/12/19 10:21,33041.7,28112.3,8.48,,,,,,
164,3/12/19 10:31,33041.7,28148.4,8.48,,,,,,
165,3/12/19 10:41,33041.7,28165,8.49,,,,,,
166,3/12/19 10:51,33041.7,28156.7,8.49,,,,,,
167,3/12/19 11:01,33041.7,28117.9,8.49,,,,,,
168,3/12/19 11:11,33041.7,28148.4,8.5,,,,,,
169,3/12/19 11:21,33041.7,28134.5,8.5,,,,,,
170,3/12/19 11:31,33041.7,28173.4,8.51,,,,,,
171,3/12/19 11:41,33041.7,28148.4,8.51,,,,,,
172,3/12/19 11:51,33041.7,28156.7,8.51,,,,,,
173,3/12/19 12:01,33041.7,28140.1,8.52,,,,,,
174,3/12/19 12:11,33041.7,28162.3,8.52,,,,,,
175,3/12/19 12:21,33041.7,28187.3,8.53,,,,,,
176,3/12/19 12:31,33041.7,28162.3,8.55,,,,,,
177,3/12/19 12:41,33041.7,28153.9,8.55,,,,,,
178,3/12/19 12:51,33041.7,28156.7,8.56,,,,,,
179,3/12/19 13:01,33041.7,28109.6,8.56,,,,,,
180,3/12/19 13:11,33041.7,28059.8,8.56,,,,,,
181,3/12/19 13:21,33041.7,28037.7,8.57,,,,,,
182,3/12/19 13:31,33041.7,27985.4,8.57,,,,,,
183,3/12/19 13:41,33041.7,27993.6,8.58,,,,,,
184,3/12/19 13:51,33041.7,27963.4,8.58,,,,,,
185,3/12/19 14:01,33041.7,27971.7,8.6,,,,,,
186,3/12/19 14:11,33041.7,27979.9,8.59,,,,,,
187,3/12/19 14:21,33041.7,27979.9,8.63,,,,,,
188,3/12/19 14:31,33041.7,27988.1,8.63,,,,,,
189,3/12/19 14:41,33041.7,27985.4,8.62,,,,,,
190,3/12/19 14:51,33041.7,28021.2,8.62,,,,,,
191,3/12/19 15:01,33041.7,28037.7,8.63,,,,,,
192,3/12/19 15:11,33041.7,28043.2,8.63,,,,,,
193,3/12/19 15:21,33041.7,28021.2,8.64,,,,,,
194,3/12/19 15:31,33041.7,28043.2,8.63,,,,,,
195,3/12/19 15:41,33041.7,28051.5,8.64,,,,,,
196,3/12/19 15:51,33041.7,28012.9,8.63,,,,,,
197,3/12/19 16:01,33041.7,28029.4,8.64,,,,,,
198,3/12/19 16:11,33041.7,28021.2,8.64,,,,,,
199,3/12/19 16:21,33041.7,28023.9,8.63,,,,,,
200,3/12/19 16:31,33041.7,28007.4,8.63,,,,,,
201,3/12/19 16:41,33041.7,28023.9,8.63,,,,,,
202,3/12/19 16:51,33041.7,28015.7,8.63,,,,,,
203,3/12/19 17:01,33041.7,28001.9,8.63,,,,,,
204,3/12/19 17:11,33041.7,27985.4,8.63,,,,,,
205,3/12/19 17:21,33041.7,28007.4,8.63,,,,,,
206,3/12/19 17:31,33041.7,28015.7,8.63,,,,,,
207,3/12/19 17:41,33041.7,28001.9,8.63,,,,,,
208,3/12/19 17:51,33041.7,28007.4,8.62,,,,,,
209,3/12/19 18:01,33041.7,28015.7,8.62,,,,,,
210,3/12/19 18:11,33041.7,28023.9,8.62,,,,,,
211,3/12/19 18:21,33041.7,28023.9,8.6,,,,,,
212,3/12/19 18:31,33041.7,28007.4,8.59,,,,,,
213,3/12/19 18:41,33041.7,28007.4,8.59,,,,,,
214,3/12/19 18:51,33041.7,28007.4,8.59,,,,,,
215,3/12/19 19:01,33041.7,27990.9,8.58,,,,,,
216,3/12/19 19:11,33041.7,28007.4,8.58,,,,,,
217,3/12/19 19:21,33041.7,28001.9,8.58,,,,,,
218,3/12/19 19:31,33041.7,28015.7,8.58,,,,,,
219,3/12/19 19:41,33041.7,28001.9,8.58,,,,,,
220,3/12/19 19:51,33041.7,28007.4,8.58,,,,,,
221,3/12/19 20:01,33041.7,27979.9,8.58,,,,,,
222,3/12/19 20:11,33041.7,27993.6,8.58,,,,,,
223,3/12/19 20:21,33041.7,27999.1,8.58,,,,,,
224,3/12/19 20:31,33041.7,28037.7,8.57,,,,,,
225,3/12/19 20:41,33041.7,28023.9,8.57,,,,,,
226,3/12/19 20:51,33041.7,28059.8,8.56,,,,,,
227,3/12/19 21:01,33041.7,28059.8,8.56,,,,,,
228,3/12/19 21:11,33041.7,28046,8.55,,,,,,
229,3/12/19 21:21,33041.7,28095.7,8.55,,,,,,
230,3/12/19 21:31,33041.7,28065.3,8.55,,,,,,
231,3/12/19 21:41,33041.7,28087.4,8.53,,,,,,
232,3/12/19 21:51,33041.7,28104,8.52,,,,,,
233,3/12/19 22:01,33041.7,28104,8.52,,,,,,
234,3/12/19 22:11,33041.7,28090.2,8.51,,,,,,
235,3/12/19 22:21,33041.7,28095.7,8.51,,,,,,
236,3/12/19 22:31,33041.7,28095.7,8.51,,,,,,
237,3/12/19 22:41,33041.7,28117.9,8.52,,,,,,
238,3/12/19 22:51,33041.7,28126.2,8.51,,,,,,
239,3/12/19 23:01,33041.7,28104,8.51,,,,,,
240,3/12/19 23:11,33041.7,28112.3,8.51,,,,,,
241,3/12/19 23:21,33041.7,28104,8.5,,,,,,
242,3/12/19 23:31,33041.7,28104,8.52,,,,,,
243,3/12/19 23:41,33041.7,28090.2,8.52,,,,,,
244,3/12/19 23:51,33041.7,28090.2,8.51,,,,,,
245,3/13/19 0:01,33041.7,28081.9,8.52,,,,,,
246,3/13/19 0:11,33041.7,28057,8.52,,,,,,
247,3/13/19 0:21,33041.7,28106.8,8.52,,,,,,
248,3/13/19 0:31,33041.7,28081.9,8.51,,,,,,
249,3/13/19 0:41,33041.7,28059.8,8.51,,,,,,
250,3/13/19 0:51,33041.7,28043.2,8.5,,,,,,
251,3/13/19 1:01,33041.7,28059.8,8.49,,,,,,
252,3/13/19 1:11,33041.7,28037.7,8.5,,,,,,
253,3/13/19 1:21,33041.7,28051.5,8.5,,,,,,
254,3/13/19 1:31,33041.7,28051.5,8.49,,,,,,
255,3/13/19 1:41,33041.7,28054.3,8.48,,,,,,
256,3/13/19 1:51,33041.7,28037.7,8.47,,,,,,
257,3/13/19 2:01,33041.7,28037.7,8.48,,,,,,
258,3/13/19 2:11,33041.7,28001.9,8.47,,,,,,
259,3/13/19 2:21,33041.7,27949.7,8.48,,,,,,
260,3/13/19 2:31,33041.7,27944.2,8.48,,,,,,
261,3/13/19 2:41,33041.7,27936,8.47,,,,,,
262,3/13/19 2:51,33041.7,27884,8.47,,,,,,
263,3/13/19 3:01,33041.7,27900.4,8.45,,,,,,
264,3/13/19 3:11,33041.7,27892.2,8.44,,,,,,
265,3/13/19 3:21,33041.7,27905.9,8.43,,,,,,
266,3/13/19 3:31,33041.7,27927.8,8.43,,,,,,
267,3/13/19 3:41,33041.7,27878.5,8.42,,,,,,
268,3/13/19 3:51,33041.7,27922.3,8.41,,,,,,
269,3/13/19 4:01,33041.7,27900.4,8.4,,,,,,
270,3/13/19 4:11,33041.7,27922.3,8.39,,,,,,
271,3/13/19 4:21,33041.7,27914.1,8.39,,,,,,
272,3/13/19 4:31,33041.7,27930.5,8.36,,,,,,
273,3/13/19 4:41,33041.7,27938.7,8.36,,,,,,
274,3/13/19 4:51,33041.7,27914.1,8.35,,,,,,
275,3/13/19 5:01,33041.7,27908.6,8.34,,,,,,
276,3/13/19 5:11,33041.7,27922.3,8.34,,,,,,
277,3/13/19 5:21,33041.7,27922.3,8.35,,,,,,
278,3/13/19 5:31,33041.7,27938.7,8.35,,,,,,
279,3/13/19 5:41,33041.7,27952.4,8.35,,,,,,
280,3/13/19 5:51,33041.7,27944.2,8.35,,,,,,
281,3/13/19 6:01,33041.7,27936,8.35,,,,,,
282,3/13/19 6:11,33041.7,27930.5,8.34,,,,,,
283,3/13/19 6:21,33041.7,27949.7,8.35,,,,,,
284,3/13/19 6:31,33041.7,27930.5,8.35,,,,,,
285,3/13/19 6:41,33041.7,27952.4,8.33,,,,,,
286,3/13/19 6:51,33041.7,27914.1,8.34,,,,,,
287,3/13/19 7:01,33041.7,27936,8.34,,,,,,
288,3/13/19 7:11,33041.7,27966.2,8.34,,,,,,
289,3/13/19 7:21,33041.7,27957.9,8.33,,,,,,
290,3/13/19 7:31,33041.7,27938.7,8.33,,,,,,
291,3/13/19 7:41,33041.7,27936,8.32,,,,,,
292,3/13/19 7:51,33041.7,27936,8.31,,,,,,
293,3/13/19 8:01,33041.7,27944.2,8.32,,,,,,
294,3/13/19 8:11,33041.7,27922.3,8.31,,,,,,
295,3/13/19 8:21,33041.7,27922.3,8.31,,,,,,
296,3/13/19 8:31,33041.7,27922.3,8.29,,,,,,
297,3/13/19 8:41,33041.7,27936,8.31,,,,,,
298,3/13/19 8:51,33041.7,27957.9,8.32,,,,,,
299,3/13/19 9:01,33041.7,27952.4,8.33,,,,,,
300,3/13/19 9:11,33041.7,27949.7,8.33,,,,,,
301,3/13/19 9:21,33041.7,27966.2,8.34,,,,,,
302,3/13/19 9:31,33041.7,27949.7,8.34,,,,,,
303,3/13/19 9:41,33041.7,27993.6,8.36,,,,,,
304,3/13/19 9:51,33041.7,27966.2,8.36,,,,,,
305,3/13/19 10:01,33041.7,28015.7,8.36,,,,,,
306,3/13/19 10:11,33041.7,27985.4,8.37,,,,,,
307,3/13/19 10:21,33041.7,28015.7,8.4,,,,,,
308,3/13/19 10:31,33041.7,27971.7,8.39,,,,,,
309,3/13/19 10:41,33041.7,28001.9,8.4,,,,,,
310,3/13/19 10:51,33041.7,28007.4,8.4,,,,,,
311,3/13/19 11:01,33041.7,28029.4,8.4,,,,,,
312,3/13/19 11:11,33041.7,28015.7,8.4,,,,,,
313,3/13/19 11:21,33041.7,28023.9,8.41,,,,,,
314,3/13/19 11:31,33041.7,28032.2,8.42,,,,,,
315,3/13/19 11:41,33041.7,28029.4,8.42,,,,,,
316,3/13/19 11:51,33041.7,28029.4,8.42,,,,,,
317,3/13/19 12:01,33041.7,28068.1,8.44,,,,,,
318,3/13/19 12:11,33041.7,28043.2,8.44,,,,,,
319,3/13/19 12:21,33041.7,28037.7,8.45,,,,,,
320,3/13/19 12:31,33041.7,28021.2,8.45,,,,,,
321,3/13/19 12:41,33041.7,28029.4,8.47,,,,,,
322,3/13/19 12:51,33041.7,28057,8.47,,,,,,
323,3/13/19 13:01,33041.7,28059.8,8.48,,,,,,
324,3/13/19 13:11,33041.7,28034.9,8.49,,,,,,
325,3/13/19 13:21,33041.7,28065.3,8.49,,,,,,
326,3/13/19 13:31,33041.7,28043.2,8.49,,,,,,
327,3/13/19 13:41,33041.7,28034.9,8.51,,,,,,
328,3/13/19 13:51,33041.7,28059.8,8.51,,,,,,
329,3/13/19 14:01,33041.7,28073.6,8.5,,,,,,
330,3/13/19 14:11,33041.7,28059.8,8.51,,,,,,
331,3/13/19 14:21,33041.7,27993.6,8.5,,,,,,
332,3/13/19 14:31,33041.7,27985.4,8.5,,,,,,
333,3/13/19 14:41,33041.7,27936,8.51,,,,,,
334,3/13/19 14:51,33041.7,27927.8,8.52,,,,,,
335,3/13/19 15:01,33041.7,27884,8.53,,,,,,
336,3/13/19 15:11,33041.7,27840.3,8.56,,,,,,
337,3/13/19 15:21,33041.7,27854,8.58,,,,,,
338,3/13/19 15:31,33041.7,27826.7,8.59,,,,,,
339,3/13/19 15:41,33041.7,27826.7,8.62,,,,,,
340,3/13/19 15:51,33041.7,27818.6,8.63,,,,,,
341,3/13/19 16:01,33041.7,27832.2,8.65,,,,,,
342,3/13/19 16:11,33041.7,27832.2,8.66,,,,,,
343,3/13/19 16:21,33041.7,27851.2,8.67,,,,,,
344,3/13/19 16:31,33041.7,27897.7,8.68,,,,,,
345,3/13/19 16:41,33041.7,27894.9,8.68,,,,,,
346,3/13/19 16:51,33041.7,27938.7,8.7,,,,,,
347,3/13/19 17:01,33041.7,27955.2,8.71,,,,,,
348,3/13/19 17:11,33041.7,27977.1,8.72,,,,,,
349,3/13/19 17:21,33041.7,27982.6,8.73,,,,,,
350,3/13/19 17:31,33041.7,28018.4,8.73,,,,,,
351,3/13/19 17:41,33041.7,28040.5,8.74,,,,,,
352,3/13/19 17:51,33041.7,28026.7,8.74,,,,,,
353,3/13/19 18:01,33041.7,28062.5,8.73,,,,,,
354,3/13/19 18:11,33041.7,28048.7,8.72,,,,,,
355,3/13/19 18:21,33041.7,28062.5,8.71,,,,,,
356,3/13/19 18:31,33041.7,28048.7,8.7,,,,,,
357,3/13/19 18:41,33041.7,28048.7,8.67,,,,,,
358,3/13/19 18:51,33041.7,28054.3,8.67,,,,,,
359,3/13/19 19:01,33041.7,28057,8.66,,,,,,
360,3/13/19 19:11,33041.7,28054.3,8.65,,,,,,
361,3/13/19 19:21,33041.7,28065.3,8.64,,,,,,
362,3/13/19 19:31,33041.7,28048.7,8.63,,,,,,
363,3/13/19 19:41,33041.7,28010.1,8.62,,,,,,
364,3/13/19 19:51,33041.7,28021.2,8.59,,,,,,
365,3/13/19 20:01,33041.7,28021.2,8.57,,,,,,
366,3/13/19 20:11,33041.7,27999.1,8.56,,,,,,
367,3/13/19 20:21,33041.7,27999.1,8.53,,,,,,
368,3/13/19 20:31,33041.7,28007.4,8.52,,,,,,
369,3/13/19 20:41,33041.7,27977.1,8.51,,,,,,
370,3/13/19 20:51,33041.7,27968.9,8.5,,,,,,
371,3/13/19 21:01,33041.7,27999.1,8.48,,,,,,
372,3/13/19 21:11,33041.7,27999.1,8.48,,,,,,
373,3/13/19 21:21,33041.7,27985.4,8.47,,,,,,
374,3/13/19 21:31,33041.7,27968.9,8.45,,,,,,
375,3/13/19 21:41,33041.7,27985.4,8.44,,,,,,
376,3/13/19 21:51,33041.7,27985.4,8.44,,,,,,
377,3/13/19 22:01,33041.7,27985.4,8.43,,,,,,
378,3/13/19 22:11,33041.7,27985.4,8.43,,,,,,
379,3/13/19 22:21,33041.7,27993.6,8.43,,,,,,
380,3/13/19 22:31,33041.7,27999.1,8.43,,,,,,
381,3/13/19 22:41,33041.7,27977.1,8.43,,,,,,
382,3/13/19 22:51,33041.7,27990.9,8.44,,,,,,
383,3/13/19 23:01,33041.7,28007.4,8.44,,,,,,
384,3/13/19 23:11,33041.7,27999.1,8.43,,,,,,
385,3/13/19 23:21,33041.7,27999.1,8.43,,,,,,
386,3/13/19 23:31,33041.7,28029.4,8.43,,,,,,
387,3/13/19 23:41,33041.7,28015.7,8.43,,,,,,
388,3/13/19 23:51,33041.7,28029.4,8.43,,,,,,
389,3/14/19 0:01,33041.7,27999.1,8.43,,,,,,
390,3/14/19 0:11,33041.7,28021.2,8.43,,,,,,
391,3/14/19 0:21,33041.7,28021.2,8.43,,,,,,
392,3/14/19 0:31,33041.7,28034.9,8.44,,,,,,
393,3/14/19 0:41,33041.7,28043.2,8.44,,,,,,
394,3/14/19 0:51,33041.7,28051.5,8.45,,,,,,
395,3/14/19 1:01,33041.7,28029.4,8.44,,,,,,
396,3/14/19 1:11,33041.7,28029.4,8.45,,,,,,
397,3/14/19 1:21,33041.7,28012.9,8.45,,,,,,
398,3/14/19 1:31,33041.7,28012.9,8.43,,,,,,
399,3/14/19 1:41,33041.7,28012.9,8.45,,,,,,
400,3/14/19 1:51,33041.7,27993.6,8.45,,,,,,
401,3/14/19 2:01,33041.7,27999.1,8.44,,,,,,
402,3/14/19 2:11,33041.7,27999.1,8.45,,,,,,
403,3/14/19 2:21,33041.7,28007.4,8.45,,,,,,
404,3/14/19 2:31,33041.7,27990.9,8.45,,,,,,
405,3/14/19 2:41,33041.7,27990.9,8.45,,,,,,
406,3/14/19 2:51,33041.7,27990.9,8.45,,,,,,
407,3/14/19 3:01,33041.7,27977.1,8.45,,,,,,
408,3/14/19 3:11,33041.7,27985.4,8.45,,,,,,
409,3/14/19 3:21,33041.7,27960.7,8.45,,,,,,
410,3/14/19 3:31,33041.7,28012.9,8.45,,,,,,
411,3/14/19 3:41,33041.7,27977.1,8.47,,,,,,
412,3/14/19 3:51,33041.7,27990.9,8.45,,,,,,
413,3/14/19 4:01,33041.7,28004.6,8.47,,,,,,
414,3/14/19 4:11,33041.7,28012.9,8.48,,,,,,
415,3/14/19 4:21,33041.7,28012.9,8.48,,,,,,
416,3/14/19 4:31,33041.7,28021.2,8.47,,,,,,
417,3/14/19 4:41,33041.7,28010.1,8.47,,,,,,
418,3/14/19 4:51,33041.7,28021.2,8.48,,,,,,
419,3/14/19 5:01,33041.7,28034.9,8.48,,,,,,
420,3/14/19 5:11,33041.7,28012.9,8.48,,,,,,
421,3/14/19 5:21,33041.7,28021.2,8.48,,,,,,
422,3/14/19 5:31,33041.7,27999.1,8.47,,,,,,
423,3/14/19 5:41,33041.7,27955.2,8.47,,,,,,
424,3/14/19 5:51,33041.7,27941.5,8.47,,,,,,
425,3/14/19 6:01,33041.7,27911.3,8.45,,,,,,
426,3/14/19 6:11,33041.7,27925,8.45,,,,,,
427,3/14/19 6:21,33041.7,27916.8,8.45,,,,,,
428,3/14/19 6:31,33041.7,27916.8,8.44,,,,,,
429,3/14/19 6:41,33041.7,27916.8,8.45,,,,,,
430,3/14/19 6:51,33041.7,27947,8.44,,,,,,
431,3/14/19 7:01,33041.7,27919.5,8.43,,,,,,
