Plot Title: 20449374_Conductivity,,,,,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)","Salinity, ppt (LGR S/N: 20449374)",Coupler Detached (LGR S/N: 20449374),Coupler Attached (LGR S/N: 20449374),Stopped (LGR S/N: 20449374),End Of File (LGR S/N: 20449374)
186,5/8/19 18:11,33041.7,28787.8,10.57,39631.4,25.2612,,,,
187,5/8/19 18:21,33041.7,28796.5,10.57,39643.3,25.2697,,,,
188,5/8/19 18:31,33041.7,28773.4,10.54,39641,25.268,,,,
189,5/8/19 18:41,33041.7,28805.1,10.54,39684.3,25.2987,,,,
190,5/8/19 18:51,33041.7,28782.1,10.53,39662.6,25.2834,,,,
191,5/8/19 19:01,33041.7,28741.8,10.52,39617.3,25.2513,,,,
192,5/8/19 19:11,33041.7,28764.8,10.51,39658.5,25.2804,,,,
193,5/8/19 19:21,33041.7,28767.7,10.49,39682,25.2971,,,,
194,5/8/19 19:31,33041.7,28753.3,10.46,39691.6,25.3039,,,,
195,5/8/19 19:41,33041.7,28721.6,10.46,39648.2,25.2731,,,,
196,5/8/19 19:51,33041.7,28730.3,10.45,39669.9,25.2885,,,,
197,5/8/19 20:01,33041.7,28738.9,10.45,39681.7,25.2968,,,,
198,5/8/19 20:11,33041.7,28713,10.43,39665.8,25.2856,,,,
199,5/8/19 20:21,33041.7,28690.1,10.42,39644.1,25.2703,,,,
200,5/8/19 20:31,33041.7,28675.7,10.38,39663.5,25.284,,,,
201,5/8/19 20:41,33041.7,28678.6,10.37,39677.3,25.2937,,,,
202,5/8/19 20:51,33041.7,28670,10.35,39685.1,25.2992,,,,
203,5/8/19 21:01,33041.7,28655.7,10.33,39685,25.2992,,,,
204,5/8/19 21:11,33041.7,28632.8,10.33,39653.6,25.2769,,,,
205,5/8/19 21:21,33041.7,28650,10.33,39677.2,25.2937,,,,
206,5/8/19 21:31,33041.7,28632.8,10.34,39643.8,25.27,,,,
207,5/8/19 21:41,33041.7,28624.3,10.35,39622.3,25.2548,,,,
208,5/8/19 21:51,33041.7,28632.8,10.35,39634,25.2631,,,,
209,5/8/19 22:01,33041.7,28601.4,10.35,39590.9,25.2326,,,,
210,5/8/19 22:11,33041.7,28610,10.35,39602.7,25.2409,,,,
211,5/8/19 22:21,33041.7,28610,10.36,39592.9,25.234,,,,
212,5/8/19 22:31,33041.7,28595.7,10.36,39573.2,25.2201,,,,
213,5/8/19 22:41,33041.7,28618.6,10.35,39614.5,25.2493,,,,
214,5/8/19 22:51,33041.7,28587.2,10.35,39571.3,25.2188,,,,
215,5/8/19 23:01,33041.7,28572.9,10.33,39571.2,25.2187,,,,
216,5/8/19 23:11,33041.7,28595.7,10.31,39622.2,25.2547,,,,
217,5/8/19 23:21,33041.7,28595.7,10.3,39631.9,25.2616,,,,
218,5/8/19 23:31,33041.7,28587.2,10.28,39639.9,25.2672,,,,
219,5/8/19 23:41,33041.7,28612.8,10.26,39694.7,25.3061,,,,
220,5/8/19 23:51,33041.7,28587.2,10.23,39688.9,25.3019,,,,
221,5/9/19 0:01,33041.7,28555.9,10.21,39665.4,25.2853,,,,
222,5/9/19 0:11,33041.7,28572.9,10.19,39708.5,25.3158,,,,
223,5/9/19 0:21,33041.7,28581.5,10.16,39749.9,25.3451,,,,
224,5/9/19 0:31,33041.7,28581.5,10.15,39759.7,25.3521,,,,
225,5/9/19 0:41,33041.7,28550.2,10.14,39726.4,25.3285,,,,
226,5/9/19 0:51,33041.7,28558.7,10.13,39747.9,25.3437,,,,
227,5/9/19 1:01,33041.7,28567.2,10.12,39769.5,25.359,,,,
228,5/9/19 1:11,33041.7,28544.5,10.11,39748,25.3438,,,,
229,5/9/19 1:21,33041.7,28584.3,10.1,39812.9,25.3897,,,,
230,5/9/19 1:31,33041.7,28530.3,10.07,39767.8,25.3578,,,,
231,5/9/19 1:41,33041.7,28521.8,10.07,39756.1,25.3495,,,,
232,5/9/19 1:51,33041.7,28553,10.06,39809.1,25.387,,,,
233,5/9/19 2:01,33041.7,28513.2,10.05,39763.9,25.355,,,,
234,5/9/19 2:11,33041.7,28521.8,10.04,39785.7,25.3705,,,,
235,5/9/19 2:21,33041.7,28538.8,10.04,39809.2,25.3871,,,,
236,5/9/19 2:31,33041.7,28530.3,10.03,39807.3,25.3858,,,,
237,5/9/19 2:41,33041.7,28507.6,10.03,39775.9,25.3635,,,,
238,5/9/19 2:51,33041.7,28536,10.03,39815.2,25.3914,,,,
239,5/9/19 3:01,33041.7,28530.3,10.04,39797.5,25.3788,,,,
240,5/9/19 3:11,33041.7,28536,10.06,39785.6,25.3704,,,,
241,5/9/19 3:21,33041.7,28530.3,10.08,39758,25.3508,,,,
242,5/9/19 3:31,33041.7,28530.3,10.12,39718.6,25.3229,,,,
243,5/9/19 3:41,33041.7,28513.2,10.13,39685.1,25.2993,,,,
244,5/9/19 3:51,33041.7,28544.5,10.14,39718.5,25.3229,,,,
245,5/9/19 4:01,33041.7,28536,10.16,39687.1,25.3007,,,,
246,5/9/19 4:11,33041.7,28544.5,10.18,39679.2,25.2951,,,,
247,5/9/19 4:21,33041.7,28527.4,10.16,39675.2,25.2923,,,,
248,5/9/19 4:31,33041.7,28527.4,10.16,39675.2,25.2923,,,,
249,5/9/19 4:41,33041.7,28530.3,10.16,39679.2,25.2951,,,,
250,5/9/19 4:51,33041.7,28536,10.15,39696.9,25.3076,,,,
